Zone,Uniform_CPC,Uniform_R2,Weighted_CPC,Weighted_R2,RadPop_CPC,RadPop_R2,RadPOI_CPC,RadPOI_R2,Power_CPC,Power_R2,Exp_CPC,Exp_R2
AMSZ02,0.6683573293732904,0.8940501345083331,0.6773206653947965,0.8651446632090037,0.41567015976962896,-2.0956162005992702,0.4109311365175399,-3.6405987422787334,0.6693521468922272,0.8343699182664065,0.6431606762431654,0.8162531906166616
AMSZ01,0.6927735527235884,0.7028887410993891,0.738595272057367,0.7711735069829603,0.4633019241781017,-3.439668213413717,0.5997319231159213,-0.5724426617373055,0.6108587713851685,0.5624826029682913,0.5260921410356111,0.27654215713986097
AMSZ06,0.6460383320894824,0.6487113595309753,0.7062047168412702,0.7146818079972956,0.5192469071468038,-2.654707343645015,0.40638324117704416,-6.148043609154598,0.6921503282809588,0.7355302846809415,0.6349905661303811,0.5140826146300601
SGSZ02,0.6438104385944583,0.6182599677641539,0.6483755140544215,0.4861314969989602,0.22305423521944157,-29.744091256545918,0.22500923138947948,-19.093559134287787,0.6435428918135764,0.49541695608539593,0.6121059423449172,0.34428190963227745
THSZ01,0.6310984416974654,0.7172931410129996,0.6764554234705887,0.7849291908608799,0.31420192618649795,-8.011415169667561,0.47680061710854493,-1.813217250078342,0.6135055022030144,0.6888679027260434,0.6260471874066161,0.7018159278829145
SGSZ03,0.6733955366398542,0.7072497887831666,0.7376423344295856,0.7826428404611175,0.06589012772558822,-42.235355661623096,0.24409659395604624,-12.528663541707717,0.7229463139295753,0.7542304696252613,0.6746281447659495,0.6135265468629407
PRSZ03,0.6812128624151579,0.7970700606804753,0.7019747148380113,0.5660230299417568,0.5131042355017399,-1.017716026809334,0.5804357698670863,-0.11553379834203104,0.696104515665678,0.664224237225511,0.6375078492239831,0.5807405946326847
BKSZ01,0.6769114550595494,0.673292357900074,0.6380525270171953,0.49309833078381393,0.3034176032400823,-14.23604960011816,0.27402571060252906,-22.96044118649081,0.6111982857941756,0.4620538119596822,0.6302298379673216,0.4726344521478717
PLSZ05,0.6329200286554553,0.652507188867674,0.693972526874929,0.6943127967168756,0.11630608035738046,-31.45714968160874,0.254208481767404,-3.6489540006434247,0.6660953439246577,0.6911041533228961,0.6632190845166464,0.6760164012469894
PLSZ01,0.5954764969621876,0.49181272376979,0.6484943503134035,0.6061371745746182,0.12101269316730358,-28.428580343019725,0.17466145483943155,-13.121658840878013,0.6316210492379847,0.5928617567565908,0.6305387543382603,0.5719372714182254
HGSZ03,0.6723697830337971,0.731639821478435,0.8165440890696768,0.9252128692788232,0.5224987350380368,-1.1224391630687016,0.4293803533344353,-3.7876723364888063,0.7689690465336674,0.9033344525129153,0.6847261765511857,0.7498787783661323
HGSZ10,0.23874568987514377,0.18116590582738357,0.2815980088410786,0.2603647037983665,0.06696106922380546,-9.17694235877821,0.05354434984199596,-10.798766184538474,0.20278475593015616,0.06526316619796779,0.2301939712835531,0.10417945486426139
HGSZ02,0.6191943852720933,0.5644612797155233,0.7285984353553061,0.8184500456499095,0.2950274553059537,-7.453625094596122,0.3907030727942019,-4.813569081170988,0.709979091123653,0.7670508548190768,0.6441187857660883,0.5317150677702924
AMSZ07,0.698252072194167,0.6914583593751142,0.7834358787328145,0.8930805980339332,0.21209606327498676,-18.161021822259826,0.3757669013520114,-5.262883991131127,0.755560367029702,0.8634434687878912,0.7080679241693002,0.7828466182072438
BPSZ05,0.7808535304440832,0.8943991563453368,0.7560690196663137,0.7792397048839756,0.45606688492460085,-5.3585469746148675,0.6010795792272696,-0.603456143380813,0.6657188193603054,0.7217326870640082,0.6422176798317493,0.6144358089414786
CKSZ02,0.6831836539536892,0.6712097213872179,0.704254788351416,0.6897164702032494,0.5299449429363898,-1.5550806229439047,0.5374187493325155,-0.5603275626322519,0.6803646496580847,0.6611785700769599,0.6080306464006998,0.4565535450471905
HGSZ04,0.747766611643886,0.9109220122062942,0.7919125522110397,0.9242133251095382,0.4536818658463599,-5.162903422078394,0.568798493708562,-1.220760453263662,0.7594757256562905,0.8989667617352739,0.6746155394010248,0.6855968592770546
PLSZ03,0.5212345609785639,0.36691413279216945,0.5761174484467654,0.4263407704735235,0.06442676439607312,-23.65832854689357,0.12146867823468652,-9.83456231745392,0.5071674411269591,0.3016930029258449,0.5462965988996085,0.3318217413475941
BPSZ04,0.6784098287578099,0.7413477074023977,0.6630332907737152,0.5567903720143013,0.4767885015588817,-2.3339985602249955,0.31102103177277257,-12.360163768837051,0.6263225136292703,0.4690365282030049,0.5683302380585832,0.3056575565182369
SESZ01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKSZ04,0.6740249984520307,0.7296784686147995,0.7066483863387748,0.7353373643720383,0.4398662706749207,-4.767957272093169,0.40146817775373517,-7.317244409328051,0.6592965364212577,0.6394518565815435,0.5865088463867998,0.43905837647028223
PRSZ02,0.6385317933008772,0.6517963489069473,0.7909617735352487,0.9335436448826371,0.5694825823292786,-0.22303928951095298,0.44898930855586916,-4.649400595248511,0.7614097453391485,0.8963125266982647,0.727504779539854,0.8555165662108439
AMSZ09,0.6713179439693747,0.7212357177310824,0.7492742285142763,0.8353943803135364,0.5893806139437551,-0.4819181167393969,0.5576865570078289,-0.9518894210798075,0.677939802014484,0.6426693490273956,0.6244979947546317,0.43518900418073825
HGSZ05,0.7025207396369029,0.8711169981304465,0.764759521391541,0.877116515402877,0.5077064952345758,-1.0535977971259576,0.43666850625613784,-3.8790574625449725,0.7595228487312998,0.8795197780778561,0.7067237142522365,0.828116005843843
CKSZ01,0.6626801793731203,0.7871172110082838,0.7097591299991381,0.7942965266402294,0.464109681908049,-3.5074680035326153,0.4155332745556067,-5.430180525555795,0.6674359912891763,0.714933958313317,0.6158000360565907,0.5954275694131931
TSSZ03,0.6875561577213812,0.7721985636593659,0.7579180857679598,0.8971318343795978,0.27473023495190724,-6.533687951393564,0.38940121570665487,-1.6802296238733203,0.6318421893376034,0.6912868974415407,0.6850673521056643,0.7117733463764518
TPSZ06,0.5801006810252793,0.30594084405957656,0.5995856656819432,0.18366658648859668,0.22440476258967118,-3.5111409020440414,0.2627051674920628,-3.8412387503362577,0.5995825580260419,0.267665941077736,0.5507010971562055,0.1898403279669334
TPSZ04,0.6142545823682437,0.462758485317466,0.7360185050653457,0.8322318106074306,0.05943028529835732,-23.74067075789463,0.30244516221843765,-5.679202651055243,0.6308846532185709,0.2426238775471592,0.5468685485030619,0.19149117668935445
JWSZ06,0.6756470269747517,0.6493976989533239,0.7193713200140665,0.823257685899782,0.23303423820941338,-15.14801976734168,0.3753070230184705,-9.46170193012709,0.6924728110746217,0.8112272207667393,0.6729764017328428,0.7979678148258599
JWSZ07,0.5252681984633472,0.4713182980493821,0.7662168964909608,0.9675809436017164,0.1763425917936764,-5.386298680160775,0.2742480736295385,-4.971346915214199,0.6434321537377341,0.7675087011822016,0.6855330120651609,0.8848975225253972
CLSZ01,0.6726318518446436,0.5888262684059957,0.6729522093848744,0.5967233286070961,0.2280326634421853,-27.956795435070212,0.2947060645961856,-10.439815397355817,0.6628449586253917,0.5932863024480723,0.5924660726472043,0.40660404975663555
NVSZ05,0.5823310948962029,0.47287606307217356,0.6774006697008649,0.7368983885572724,0.1854743719451776,-11.809767299708588,0.2625029547844698,-9.416429652421725,0.6381683363884663,0.6460554758589017,0.6052069871283686,0.5710179732333227
BTSZ05,0.6568866358723262,0.792034060085111,0.7251671619340002,0.8286809231004388,0.33422952499006287,-4.292213122382661,0.30413978151370125,-9.56995288945078,0.7050669799309676,0.8147058173514361,0.6857816215325258,0.8055794143288604
BPSZ02,0.6912223027298182,0.7709375933399449,0.6973679685233072,0.7192414462892437,0.13122299400638182,-20.6020421900381,0.40720039985834905,-3.104204068292411,0.6724310457593737,0.6588722365190217,0.5716648184706669,0.4290619464067339
SGSZ01,0.6607738233280481,0.7027220371896675,0.7909333626236715,0.8789867548650541,0.3770244607623935,-5.036425399692592,0.4220774283295426,-2.3577513223374944,0.7627059138769978,0.8302447943753636,0.73611647467366,0.7572270017791182
SESZ05,0.6174870086295122,0.6255917987136721,0.7332042290601627,0.8591149962259897,0.28155307558306164,-15.78487463912769,0.38074529755525144,-6.917405744474651,0.7077061265970371,0.7820488714313987,0.6641864354444518,0.7878050543534244
AMSZ12,0.5329809137041581,0.3311635709339851,0.6094001134724378,0.43520045290147347,0.18917439717032106,-13.957732490413305,0.2776892742281815,-6.16768334127587,0.5732494574351574,0.4075774382712869,0.5855057416234453,0.4055214926981855
AMSZ10,0.6076625646276389,0.5632504527154811,0.6586337023249723,0.5626346440861179,0.2527595214169065,-13.971579450311406,0.24964830237314165,-23.66142017687707,0.6203642171953732,0.28983278810324176,0.5967212723243436,0.2195075400672345
PRSZ06,0.6991986773092561,0.7903296089219383,0.7653861025068147,0.8325136800795857,0.3061109101975521,-5.1909096279890345,0.39212963638876813,-2.806444755974794,0.7330529072968437,0.8377782455392105,0.7254632963456373,0.7911761392950393
AMSZ08,0.6862127032414235,0.6242657845389024,0.7419125293943252,0.741800740310016,0.3108995571991597,-13.305920959890999,0.30208127137512647,-13.429657004785867,0.7202645077082209,0.7095464626713586,0.6994877293387501,0.5911823175927221
HGSZ07,0.7315271364127414,0.8999411076382468,0.8062406878020358,0.9299170563217393,0.5383484667888685,-1.3110240257793055,0.5548221313765375,-0.7293656627174545,0.7652711636795732,0.8991766457893027,0.701834137100823,0.831461018191933
PRSZ08,0.6289172630916162,0.5659462650389602,0.7894676722854179,0.9135788767102778,0.23052411578158175,-9.044494328778862,0.4033033034180522,-2.4770454123443573,0.7383250268665833,0.8241053164294807,0.6666927459960806,0.7110002993683237
CKSZ03,0.7038233797044434,0.8120333246076992,0.6867435981546655,0.6984207027648519,0.4066697361444587,-7.695804989100891,0.4736611130940086,-3.916137863791808,0.6440415421929279,0.5938841081316801,0.582038300161785,0.3931009186412986
CHSZ02,0.629949926239427,0.5556557536711404,0.7067695871979678,0.5443579216869805,0.17877538663025,-4.765406977937501,0.24219816301940905,-3.3001597408638457,0.6687487636306859,0.49107379606801893,0.6524632980747156,0.46182696977215554
BPSZ03,0.7302009680340419,0.8671881060234201,0.7891779693855333,0.9285577952416252,0.508962142908652,-2.585680514137758,0.49776959669440496,-2.770074604883478,0.7216648788334313,0.8271896473252998,0.5895918642209435,0.5760065418549065
BPSZ01,0.6535338902475349,0.6019657792238812,0.7085344598181391,0.7505974431159621,0.40048423116887844,-5.981966611871392,0.5042180022011508,-2.4171165834803694,0.7016839284357212,0.7419091711728276,0.6120869139616119,0.5440906548883866
PGSZ05,0.6177128534661337,0.644951362480733,0.7460256533289483,0.7929347222820448,0.4605070176117014,-1.3629666093885948,0.47783278452248357,-0.7517356453168309,0.7209827441319334,0.7539956198332525,0.6372323535265747,0.6100187837969993
SKSZ03,0.7087418554119692,0.6719764465136071,0.6756888363263163,0.4906637908452116,0.22410415503468037,-25.882434505844877,0.19971610703335127,-32.52918536833002,0.6641650322053184,0.495972041608011,0.6329070634581081,0.38385044779198385
YSSZ06,0.6615221312283769,0.6840403734985541,0.7494901432743609,0.7678519017970935,0.2665306399902706,-20.379968129718378,0.3160486131553841,-13.441886642764953,0.7201215245694513,0.7134341040241943,0.6962391112069186,0.5711195339643664
PGSZ02,0.6737242597016336,0.7988893629262908,0.7313466299898828,0.7349499686632522,0.3056647518383115,-6.774482231384273,0.6815096731488534,0.5523614848671596,0.7195067699763299,0.7622023151781867,0.649949241989691,0.5357072027788115
YSSZ07,0.6726344816652693,0.5995622426187874,0.7323733591891125,0.6222385342846497,0.13219035988927616,-33.202332309260655,0.25214125925066644,-18.210014152375127,0.6876494033367164,0.5756995135124159,0.6910715346667057,0.6171175542990248
YSSZ05,0.6451055008061342,0.6305478805461813,0.7759788153543496,0.9017324560113483,0.3790379913808952,-7.713799798874028,0.4235968760657659,-4.7635693478457934,0.6917985246472041,0.6384889181641757,0.6419678569696783,0.5106745589409076
PGSZ01,0.6075437723609132,0.48196562381829766,0.7526218017022261,0.7988990933098457,0.28713427406102016,-4.116801224348157,0.4971180162857413,-3.074641335056853,0.6768925937024244,0.42707978816333503,0.6479079933578639,0.5304332038656445
MDSZ03,0.6542010212994271,0.842741825922882,0.7013297768225951,0.8525983743771866,0.20198823704409985,-13.679630782497837,0.31200125413962587,-8.871523654382676,0.6176706048917461,0.7527686946103997,0.5590356097038799,0.5436574859542306
YSSZ01,0.6800752676944867,0.79750304425791,0.7299541346205362,0.6977335494170498,0.41187077827154056,-5.2288943952291165,0.44234225030063773,-4.444460444879946,0.6690723389020558,0.6137907606111748,0.6610194953155577,0.5341390853078128
SLSZ03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKSZ02,0.6148458512538078,0.452595362846936,0.6273473234649332,0.3697904950133818,0.08179343749897823,-55.5128385469731,0.20656712560948995,-21.679395731002817,0.5943681994135521,0.2797382096007801,0.5508589524086943,-0.03685206914983041
WDSZ04,0.6748392949481763,0.6922516717436074,0.7810918947699242,0.8942362812981388,0.5037913844925727,-2.502327275167481,0.5498324140501968,-1.3244227224500076,0.7451105641129084,0.838535866965508,0.6773757914564453,0.7791116367799082
WDSZ05,0.7351260748368,0.8684823740211951,0.7851604268823418,0.9003838174767799,0.47836711223814854,-1.83121803702487,0.5261813695147943,-1.3628938300003246,0.7605795691526527,0.8693570607657308,0.7329723999255248,0.8815925104380755
YSSZ03,0.7160567296064617,0.8928426658397237,0.7507667765480278,0.8935232242271116,0.636738338985463,0.6197597625035804,0.6382430697271818,0.4618754670211449,0.7059249185305495,0.8736856473457788,0.6395306571406467,0.8025702919384485
WCSZ01,0.7255852332786514,0.8615138872872616,0.7679774766259351,0.8911331716823756,0.37607511954367573,-3.7203734658239602,0.5128843936326999,-1.0161023128905908,0.7112775498573956,0.8512826133487656,0.6883107606574406,0.8025375002032922
SLSZ02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YSSZ09,0.6758141028324011,0.8535692239931327,0.7206834402459797,0.8710715103022639,0.538395671143303,-0.5646621006796044,0.5403991187771703,-0.39933096946225066,0.6925403993410013,0.8540785533230246,0.672488072816896,0.8547526310458549
WDSZ01,0.6638866464909176,0.6471509460886293,0.756606998825026,0.8522495446868985,0.3830981826633742,-2.644844217366366,0.5139193308071982,-0.5160359720006515,0.6740733415095432,0.6413069287777446,0.6532950877050195,0.7109970435391197
NESZ01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSZ02,0.6317407528949743,0.6564450117349585,0.6919313713071131,0.7731108814003378,0.20162723363410942,-18.53250891375647,0.2215990240978528,-12.051682482156101,0.6387343914147456,0.6322530272510493,0.646550016410022,0.6361032430150177
SMSZ03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YSSZ02,0.5955088756221888,0.5001354816790533,0.7554274471825696,0.8675696607240035,0.4510971405694503,-2.9275566050923176,0.4498828620963914,-3.022226544344008,0.682041132418612,0.7107281025062088,0.6213733582490373,0.660891045640061
WDSZ02,0.7059191377951978,0.7115186472713072,0.7597815018594161,0.8345194801070709,0.22203457752204692,-11.431524058137496,0.41838983218602044,-4.726146859083658,0.7437508965796183,0.860703313659956,0.6741228277390939,0.7855821797804239
WDSZ06,0.6542760030298148,0.746371511196216,0.7214362271717228,0.836020560155372,0.49242100500685687,-1.7331199344882693,0.5271430462904669,-2.1419098633127387,0.6841381395047605,0.7729347542710278,0.6646807993956789,0.7961187889276227
SBSZ02,0.570022193713127,0.47515969213381015,0.6674299257965401,0.75795515735669,0.13523232426181275,-25.36355784018653,0.41388421568031475,-7.31647840572837,0.6625135969497509,0.7809863212802979,0.6118462121699787,0.6453526093038469
SKSZ01,0.6896601218224567,0.7436479218814077,0.7435798439980739,0.8019871790538828,0.17323020446537682,-11.290580320580707,0.3443912153944022,-3.917771684529681,0.6771817193373528,0.6880358123974644,0.6611600277506641,0.6537805801133898
SKSZ05,0.7099572967051354,0.9125553378783708,0.7135433307866343,0.8992153899520251,0.3121877855219751,-3.649432672971038,0.3619503523619882,-5.663587494688486,0.6631750490953289,0.8515401602996143,0.6499173668954158,0.7950116606665092
WDSZ03,0.6985809754174521,0.8814513675567867,0.7588172725543942,0.9501192245359488,0.5673121161672824,0.4937565516827228,0.5656463293089379,0.1539793557726291,0.7274013151942588,0.9097484022427411,0.6894361912265083,0.9047630020399531
SBSZ03,0.6216733754465271,0.6504862344272333,0.7093248135585905,0.8075135132276998,0.38127515669843254,-4.073800641600147,0.5011710903158046,-2.8597371205416606,0.6789247982159751,0.7701798681617642,0.6413231591969828,0.7275366220324881
WDSZ07,0.6315856021812722,0.6784245518253822,0.7088980332526682,0.7858142031436393,0.3064868358748459,-7.087349533375912,0.34759687440839154,-8.608005389592261,0.6661720083092196,0.5445516203873495,0.607293129189123,0.49066273258521564
SBSZ01,0.6315994269556875,0.5952204325079893,0.702456534306929,0.6705112787383467,0.4380712046149759,-6.248156554611105,0.4389737476715694,-3.4235695522799654,0.678681163552367,0.6471269003673157,0.605686776031151,0.6162474214173608
WDSZ08,0.7180057342633508,0.7703247453320151,0.7214471500292656,0.6496487816847477,0.17487674429293865,-24.647998880575134,0.26335921407249585,-9.33288872943665,0.6668317743949065,0.5132886113795803,0.6598971215910848,0.526430191448261
PRSZ04,0.6494862594889789,0.7055854473718717,0.6895022537875242,0.4960117157985161,0.4380232652567682,-3.9415769434076466,0.3884785900427907,-4.714680634326971,0.6351084057440429,0.5305973917362892,0.6558643636722673,0.586324984334285
CKSZ05,0.7768458809378006,0.9439860911651758,0.7958793182391164,0.9363283718656795,0.5681849211551928,-0.09759559222281311,0.5715902866947592,-1.3324563384217138,0.7214505225396531,0.7768042135011299,0.6069348055694613,0.48463849401733705
SESZ02,0.6342456483546376,0.6753874385700458,0.7702772966980864,0.9101609704794205,0.5117362758130407,-1.8207062994921328,0.4466809221601446,-6.433189417855973,0.7215084493119069,0.7402151496871792,0.7294059802451821,0.87162117169925
CHSZ03,0.6795227538416402,0.826742028230635,0.8088770285093905,0.9469897475062874,0.1760313826105277,-17.501946240274044,0.5746969216430798,0.24026906453622365,0.7610970665595265,0.8847016956115817,0.6735643234438572,0.7906720139777446
AMSZ11,0.5240907122498456,0.27789400249334895,0.6190233480563121,0.49410292583518145,0.07144996289103592,-57.0216815950511,0.08652872944121913,-49.104830541679526,0.5845656058478215,0.3349441175294193,0.5986849503846062,0.346096359929857
PGSZ06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCSZ01,0.6950657987170746,0.9121036698501161,0.7187273867969284,0.9007602379628032,0.23012086443501317,-17.099953690079037,0.43036766883757727,-0.3294139924313306,0.7060046183207779,0.9031556062841026,0.6944093845940846,0.8741587324001339
SLSZ04,0.5749983679427623,0.5086973409941339,0.6829156689601568,0.7534478155138655,0.2349702816257848,-22.902851038315138,0.15130027969104448,-25.6859524714734,0.6416812543413348,0.6599762584028319,0.6419605948237822,0.5590362318907427
SMSZ04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBSZ05,0.6570312744280972,0.643620757712654,0.7609466989405104,0.860851680601169,0.528556974384228,-0.8384025287999819,0.4855049702950253,-2.656933915736777,0.6783937567921613,0.7484593352495137,0.6519709006047315,0.7388409470327031
LKSZ01,0.6317757710158762,0.6865615515647203,0.6829591167409031,0.7708953797108187,0.22586741922600762,-7.456411770090654,0.44244528656792426,-0.9623003575865177,0.5744533202554231,0.5848081218563655,0.6338214249034287,0.6924882089093414
SMSZ01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBSZ09,0.6315752308774489,0.4933780746180294,0.7541822384298519,0.8517292911453879,0.3716084614000359,-4.907665818080535,0.22841781086814478,-14.329695125872863,0.6834334997805622,0.6997761811866294,0.692642669314146,0.7662773989075298
SBSZ04,0.6281911729441232,0.494227000058594,0.7409433847426621,0.8354693925678014,0.2111042989899287,-8.518459048516052,0.518493091204801,-0.7596902908776955,0.6621636097911326,0.6417161281550903,0.6392489691696962,0.5910529621096894
SMSZ02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKSZ04,0.6711320410232571,0.9014694081302578,0.6737949741750137,0.804939991012696,0.23856653924057822,-11.3944201044354,0.38785909106602245,-4.72972915497534,0.6479262217545393,0.8334391566029111,0.630724225950435,0.7909858768901211
SLSZ01,0.5862760724998372,0.540517132435594,0.7191362510189956,0.7893204016994924,0.19378848305524915,-27.41530752217972,0.3030211948707743,-11.62694406526415,0.6701434564426877,0.7180270330998044,0.6903444293354928,0.6691236826532416
YSSZ08,0.5225405768670836,0.28809445351352847,0.6203498665862597,0.6585956278253984,0.2786671469172765,-12.665707709368494,0.3309715256166692,-7.022634887017084,0.5915131734740259,0.5398978740904732,0.5498656955208564,0.4192642896788208
MDSZ01,0.5631795237884446,0.5341669475788648,0.6487659801236968,0.78255640388573,0.12485860861828026,-26.543300665600352,0.15721625061277864,-24.283240299991867,0.5543696501219415,0.5915385805763231,0.5936428867784653,0.6950818124114558
PGSZ07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YSSZ04,0.7119616726432931,0.8003406608811567,0.8150366433891691,0.9592054392198928,0.5215554524742508,-1.647190299177708,0.46693822166434046,-2.6194401736279693,0.7478798317494159,0.8570636531664537,0.6695487328621758,0.7878917731909689
SBSZ07,0.5766661310003537,0.6307661348232017,0.6521968462330288,0.7091067926667021,0.25805917036513887,-11.62128280225295,0.20341773396474114,-22.183846155292795,0.6418648804474377,0.7086244430292226,0.5868707099241709,0.6046421750371497
SBSZ08,0.6705144849994783,0.7070412083766042,0.719326153816486,0.7451234649901134,0.13652813843961872,-23.299228134791356,0.3022156096513225,-6.461017362578406,0.6443268928939941,0.6551877029004134,0.674185446449786,0.6737773790953102
CHSZ01,0.5750322019682401,0.47908005191465075,0.7705488680225385,0.8833437474525752,0.21785316838191102,-4.551703701302845,0.4041858046376001,-0.8311814740011927,0.5928468889458675,0.5106450134797542,0.656379693135079,0.6840680414090785
SESZ03,0.6732443203321098,0.8364059534836801,0.7465606621131291,0.8679924681413405,0.5328629881446558,-2.763587207320309,0.6239756113799957,-0.06380865884955322,0.7644338297452453,0.9097496613168373,0.6995571768788422,0.8223951600760471
SESZ04,0.6896989908103888,0.7896388296339817,0.771103148514599,0.9140589015639599,0.41259262197504476,-5.327381598714068,0.5007325392610137,-3.5887096241956957,0.7439915183529063,0.8747498057380186,0.6961294319559429,0.8114261211663295
SESZ07,0.5721667327218791,0.5017498186151441,0.7233911748863819,0.8640937326047883,0.0962896347865455,-31.19501263681215,0.14698739238837744,-27.387167107690857,0.6648528004167658,0.7944779423220313,0.654009867199849,0.6772325936707118
SESZ06,0.6849209211386712,0.8763649360304846,0.8017700216475296,0.9670430664155383,0.5287789888559471,-0.1083171224247661,0.5922470848522515,-0.003274508177929958,0.7889993054295684,0.9626213366042592,0.7648536293505984,0.9486313989624322
PGSZ04,0.6400992120788611,0.6456234310970301,0.7185216800774499,0.6600813184734177,0.41474454525990045,-2.6247137439245445,0.40518439045386,-3.356572082630957,0.6732456082577851,0.5633728681086483,0.6324497231507563,0.5394659368408192
CKSZ06,0.6851306658659677,0.8867503068144519,0.7389299916848797,0.9353108410546067,0.45789201094022824,-1.4873368685874904,0.47690427405341373,-1.15543506149021,0.6823663552142671,0.8845151677285157,0.6355853090166883,0.8514206814854038
PRSZ01,0.4306107312574135,0.36106264104849684,0.6140678480108951,0.7225383136214041,0.20880987327853615,-10.001976515635697,0.22164186038533318,-8.222647388524662,0.46166006919168684,0.40240855766150285,0.49637383298601706,0.39208783863848984
PGSZ03,0.626581921321966,0.7126566379059585,0.7254358661089104,0.7642801991835628,0.48521459945576484,-2.507706713050181,0.37713852565862627,-6.219210068282744,0.6665051824169914,0.4299580153472742,0.67781969847005,0.6832624604412734
WDSZ09,0.7043157908899683,0.7455812184929349,0.7483667655764125,0.8189111391223398,0.3564370901545482,-9.16115411887406,0.36303794300562914,-8.315730709513359,0.6970016249006888,0.368612598529097,0.6454007663063142,0.6179036628276532
SBSZ06,0.5591641316097723,0.518565952217744,0.7101395446421358,0.7698512205925638,0.2141622135320446,-9.043873294825584,0.4584508282491248,-2.3899341099813043,0.572153735081857,0.442122626242513,0.6191173480761398,0.5291107995170156
